@relation cloneEval

@attribute numInstance real
@attribute followControlStat {true, false}
@attribute sizeProForFragVsMethod real
@attribute numLineOfFrag real
@attribute numTokenOfFrag real
@attribute containControlBlock {true, false}
@attribute cycComplexity real
@attribute callPro real
@attribute arithPro real
@attribute beginControlStat {true, false}
@attribute isTest {true, false}
@attribute globalVars real
@attribute numOfCommitFileExist real
@attribute numFileDistinctAuthor real
@attribute numOfCommitFileChange real
@attribute numOfCommitRecentFileChange real
@attribute numOfCommitFileOfSamePkgChange real
@attribute numOfCommitRecentFileOfSamePkgChange real
@attribute numOfCommitAllFragsChange real
@attribute numOfCommitNoFragChange real
@attribute numOfCommit1FragChange real
@attribute numOfCommit2FragsChange real
@attribute numOfCommit3FragsChange real
@attribute numTotalMultiset real
@attribute numPartiallySameMultiset real
@attribute numCallDiffMultiset real
@attribute numVarDiffMultiset real
@attribute numTypeDiffMultiset real
@attribute cloneEval {refactored, unrefactored}

@data
2,true,0.5897435897435898,23,132,true,5,0.0,0.0,true,false,8,0.09949684964416844,0.07272727272727272,8.612483568287929E-4,4.532886088572594E-4,0.0157291147273469,0.007071302298173247,8.612483568287929E-4,0.09863560128733966,0.0,8.612483568287929E-4,0.0,12,0.0,0.08333333333333333,0.16666666666666666,0.0,refactored
3,false,1.0,33,213,true,3,0.4583333333333333,0.0,false,true,5,0.10004079597479715,0.06363636363636363,0.003807624314400979,0.0014051946874575041,0.01128688636054576,0.00435157064502969,0.003807624314400979,0.09623317166039617,0.0,0.0,0.003807624314400979,30,0.3333333333333333,0.03333333333333333,0.36666666666666664,0.03333333333333333,refactored
4,false,1.0,26,164,true,6,0.05263157894736842,0.0,false,false,7,0.0054847921671728386,0.0,0.0,0.0,0.001495852409228956,4.0795974797153345E-4,0.0,0.005439463306287113,4.5328860885725944E-5,0.0,0.0,60,1.0,0.05,0.3,0.016666666666666666,refactored
3,false,1.0,24,152,true,8,0.047619047619047616,0.0,false,false,5,0.0054847921671728386,0.0,0.0,0.0,0.001495852409228956,4.0795974797153345E-4,0.0,0.0054847921671728386,0.0,0.0,0.0,0,-1,-1,-1,-1,refactored
3,false,0.4166666666666667,10,67,true,3,0.125,0.0,false,false,4,0.0054847921671728386,0.0,0.0,0.0,0.001495852409228956,4.0795974797153345E-4,0.0,0.0054847921671728386,0.0,0.0,0.0,0,-1,-1,-1,-1,refactored
8,false,1.0,34,181,false,0,0.6521739130434783,0.0,false,true,3,0.001495852409228956,0.0,0.0,0.0,9.065772177145189E-5,4.5328860885725944E-5,0.0,0.001495852409228956,0.0,0.0,0.0,66,0.5606060606060606,0.015151515151515152,0.15151515151515152,0.0,refactored
2,false,1.0,33,198,false,0,0.6086956521739131,0.0,false,true,4,0.001495852409228956,0.0,0.0,0.0,9.065772177145189E-5,4.5328860885725944E-5,0.0,0.001495852409228956,0.0,0.0,0.0,19,0.0,0.0,0.21052631578947367,0.0,refactored
2,false,0.0,10,85,true,2,0.1111111111111111,0.0,false,false,2,0.04446761252889715,0.00909090909090909,2.266443044286297E-4,0.0,0.007252617741716151,9.065772177145188E-4,0.0,0.04424096822446852,2.266443044286297E-4,0.0,0.0,25,0.0,0.0,0.4,0.0,refactored
2,true,0.35294117647058826,12,132,true,1,0.25,0.0,true,false,2,0.07048637867730384,0.0,0.0,0.0,0.01912877929377635,0.0032636779837722676,0.0,0.07048637867730384,0.0,0.0,0.0,7,0.0,0.0,0.8571428571428571,0.0,refactored
2,false,1.0,18,96,false,2,0.1111111111111111,0.1111111111111111,false,true,6,0.10004079597479715,0.03636363636363636,4.0795974797153345E-4,4.5328860885725944E-5,0.013825302570146412,0.002447758487829201,4.0795974797153345E-4,0.09963283622682562,0.0,4.0795974797153345E-4,0.0,4,0.0,0.0,0.25,0.0,refactored
5,false,0.9622641509433962,51,299,true,15,0.0625,0.0,false,false,8,0.10004079597479715,0.06363636363636363,4.532886088572594E-4,1.3598658265717782E-4,0.020126014233262317,0.0041249263406010605,4.532886088572594E-4,0.0995875073659399,0.0,0.0,0.0,72,0.7777777777777778,0.0,0.0,0.0,refactored
5,false,0.9705882352941176,66,348,true,19,0.05172413793103448,0.0,false,false,9,0.10004079597479715,0.06363636363636363,4.532886088572594E-4,1.3598658265717782E-4,0.020126014233262317,0.0041249263406010605,4.532886088572594E-4,0.0995875073659399,0.0,0.0,0.0,72,0.7777777777777778,0.0,0.0,0.0,refactored
5,true,0.6792452830188679,36,197,true,11,0.058823529411764705,0.0,true,false,11,0.10004079597479715,0.06363636363636363,4.532886088572594E-4,1.3598658265717782E-4,0.020126014233262317,0.0041249263406010605,4.532886088572594E-4,0.0995875073659399,0.0,0.0,0.0,18,0.8333333333333334,0.0,0.0,0.0,refactored
5,true,0.41509433962264153,22,116,true,8,0.047619047619047616,0.0,true,false,9,0.10004079597479715,0.06363636363636363,4.532886088572594E-4,1.3598658265717782E-4,0.020126014233262317,0.0041249263406010605,4.532886088572594E-4,0.0995875073659399,0.0,0.0,0.0,18,0.8333333333333334,0.0,0.0,0.0,refactored
3,false,1.0,53,286,true,11,0.07142857142857142,0.023809523809523808,false,true,4,0.03952676669235302,0.01818181818181818,2.266443044286297E-4,1.3598658265717782E-4,0.020579302842119576,0.004895516975658402,2.266443044286297E-4,0.039300122387924394,0.0,0.0,2.266443044286297E-4,7,0.7142857142857143,0.14285714285714285,0.42857142857142855,0.0,refactored
3,true,0.5094339622641509,27,141,true,7,0.10526315789473684,0.0,true,true,7,0.03952676669235302,0.01818181818181818,2.266443044286297E-4,1.3598658265717782E-4,0.020579302842119576,0.004895516975658402,2.266443044286297E-4,0.039300122387924394,0.0,0.0,2.266443044286297E-4,0,-1,-1,-1,-1,refactored
3,false,1.0,14,94,false,0,0.8571428571428571,0.0,false,true,1,0.0029010470966864604,0.0,0.0,0.0,0.0012692081048003264,4.0795974797153345E-4,0.0,0.0029010470966864604,0.0,0.0,0.0,7,0.2857142857142857,0.0,0.14285714285714285,0.0,refactored
4,false,1.0,14,94,false,0,0.8571428571428571,0.0,false,true,1,0.0029010470966864604,0.0,0.0,0.0,0.0012692081048003264,4.0795974797153345E-4,0.0,0.0029010470966864604,0.0,0.0,0.0,7,0.2857142857142857,0.0,0.14285714285714285,0.0,refactored
5,false,1.0,10,78,false,0,0.8333333333333334,0.0,false,true,1,0.0029010470966864604,0.0,0.0,0.0,0.0012692081048003264,4.0795974797153345E-4,0.0,0.0029010470966864604,0.0,0.0,0.0,6,0.3333333333333333,0.0,0.16666666666666666,0.0,refactored
4,false,1.0,14,94,false,0,0.8571428571428571,0.0,false,true,1,0.0029010470966864604,0.0,0.0,0.0,0.0012692081048003264,4.0795974797153345E-4,0.0,0.0029010470966864604,0.0,0.0,0.0,7,0.2857142857142857,0.0,0.14285714285714285,0.0,refactored
4,false,1.0,11,96,false,0,0.8571428571428571,0.0,false,true,1,0.0029010470966864604,0.0,0.0,0.0,0.0012692081048003264,4.0795974797153345E-4,0.0,0.0029010470966864604,0.0,0.0,0.0,9,0.2222222222222222,0.0,0.1111111111111111,0.0,refactored
4,false,1.0,25,151,true,15,0.07692307692307693,0.0,false,false,3,0.10004079597479715,0.00909090909090909,4.5328860885725944E-5,0.0,0.021485880059834095,0.006074067358687276,4.5328860885725944E-5,0.09999546711391143,0.0,0.0,0.0,37,0.972972972972973,0.0,0.2972972972972973,0.0,refactored
2,false,0.9230769230769231,12,82,true,2,0.5,0.0,false,false,7,0.10004079597479715,0.00909090909090909,4.5328860885725944E-5,4.5328860885725944E-5,0.021803182086034177,0.0054847921671728386,4.5328860885725944E-5,0.0999501382530257,4.5328860885725944E-5,4.5328860885725944E-5,0.0,2,0.0,0.0,0.0,0.0,refactored
3,true,0.12903225806451613,12,114,true,2,0.5,0.0,true,true,5,0.08286115769910703,0.03636363636363636,2.266443044286297E-4,1.3598658265717782E-4,0.043334391006754,0.009201758759802366,2.266443044286297E-4,0.0826345133946784,0.0,0.0,2.266443044286297E-4,4,1.0,0.25,0.5,0.0,refactored
2,true,0.14772727272727273,13,102,true,2,0.09090909090909091,0.0,true,false,8,0.022981732469063054,0.01818181818181818,9.065772177145189E-5,0.0,0.005847423054258646,0.0016771678527718599,9.065772177145189E-5,0.0228910747472916,0.0,9.065772177145189E-5,0.0,21,0.0,0.0,0.0,0.0,unrefactored
2,false,1.0,15,71,false,1,0.4,0.0,false,true,1,0.014233262318117945,0.00909090909090909,4.5328860885725944E-5,4.5328860885725944E-5,4.0795974797153345E-4,1.3598658265717782E-4,4.5328860885725944E-5,0.014187933457232219,0.0,4.5328860885725944E-5,0.0,0,-1,-1,-1,-1,unrefactored
2,false,1.0,18,284,false,0,0.5,0.0,false,true,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,-1,-1,unrefactored
2,false,1.0,6,75,false,0,0.6,0.0,false,true,2,0.012102805856488827,0.0,0.0,0.0,0.002221114183400571,8.159194959430669E-4,0.0,0.012102805856488827,0.0,0.0,0.0,0,-1,-1,-1,-1,unrefactored
2,false,1.0,94,415,false,5,0.6129032258064516,0.0,false,true,0,0.010924255473459953,0.0,0.0,0.0,2.7197316531435564E-4,9.065772177145189E-5,0.0,0.010924255473459953,0.0,0.0,0.0,0,-1,-1,-1,-1,unrefactored
2,false,0.6153846153846154,16,122,false,0,0.4,0.0,false,true,2,0.04501155885952586,0.02727272727272727,4.0795974797153345E-4,0.0,0.002991704818457912,4.0795974797153345E-4,4.0795974797153345E-4,0.04460359911155433,0.0,4.0795974797153345E-4,0.0,18,0.0,0.1111111111111111,0.1111111111111111,0.0,unrefactored
10,false,1.0,39,237,false,0,0.47058823529411764,0.0,false,true,6,0.006889986854630343,0.0,0.0,0.0,5.892751915144372E-4,1.3598658265717782E-4,0.0,0.006889986854630343,0.0,0.0,0.0,250,0.78,0.016,0.296,0.016,unrefactored
2,false,1.0,13,69,false,2,0.2727272727272727,0.0,false,true,1,0.002991704818457912,0.0,0.0,0.0,8.612483568287929E-4,2.7197316531435564E-4,0.0,0.002991704818457912,0.0,0.0,0.0,11,0.0,0.18181818181818182,0.2727272727272727,0.0,unrefactored
2,false,0.9746835443037974,77,347,true,17,0.06818181818181818,0.022727272727272728,false,false,6,0.004215584062372512,0.00909090909090909,4.5328860885725944E-5,0.0,3.6263088708580755E-4,1.3598658265717782E-4,4.5328860885725944E-5,0.004170255201486787,0.0,4.5328860885725944E-5,0.0,0,-1,-1,-1,-1,unrefactored
2,true,0.2542372881355932,15,110,true,6,0.14285714285714285,0.0,true,false,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.2857142857142857,0.42857142857142855,0.0,unrefactored
2,false,1.0,15,165,true,9,0.0,0.0,false,false,1,0.10004079597479715,0.02727272727272727,4.532886088572594E-4,1.8131544354290378E-4,0.005122161280087032,0.002221114183400571,0.0,0.0995875073659399,4.532886088572594E-4,0.0,0.0,0,-1,-1,-1,-1,unrefactored
2,false,1.0,10,96,true,1,0.2857142857142857,0.0,false,true,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0.0,0.1111111111111111,0.2222222222222222,0.0,unrefactored
8,false,0.9615384615384616,25,110,false,5,0.0,0.0,false,false,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,1.0,0.07407407407407407,0.4074074074074074,0.0,unrefactored
2,false,1.0,14,85,true,4,0.15384615384615385,0.0,false,false,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,-1,-1,unrefactored
2,false,1.0,104,1061,false,0,0.45714285714285713,0.0,false,true,3,0.002221114183400571,0.00909090909090909,4.5328860885725944E-5,0.0,8.612483568287929E-4,2.7197316531435564E-4,4.5328860885725944E-5,0.002175785322514845,0.0,4.5328860885725944E-5,0.0,27,0.0,0.0,0.25925925925925924,0.037037037037037035,unrefactored
2,false,1.0,21,116,false,1,0.5882352941176471,0.058823529411764705,false,true,1,0.008567154707402203,0.0,0.0,0.0,0.0012238792439146005,7.252617741716151E-4,0.0,0.008567154707402203,0.0,0.0,0.0,0,-1,-1,-1,-1,unrefactored
6,false,1.0,9,122,true,4,0.0,0.0,false,false,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,1.0,0.15384615384615385,0.23076923076923078,0.0,unrefactored
2,false,1.0,33,248,false,0,0.6923076923076923,0.0,false,true,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,0.0,0.0,0.038461538461538464,0.0,unrefactored
2,false,0.9666666666666667,29,196,true,9,0.04,0.0,false,false,7,0.10004079597479715,0.045454545454545456,6.346040524001632E-4,9.065772177145189E-5,0.017496940301890213,0.004170255201486787,9.065772177145189E-5,0.099406191922397,5.439463306287113E-4,9.065772177145189E-5,0.0,46,0.0,0.0,0.5,0.021739130434782608,unrefactored
2,false,1.0,45,308,true,13,0.13043478260869565,0.0,false,false,4,0.03694302162186664,0.02727272727272727,1.8131544354290378E-4,0.0,6.799329132858891E-4,9.065772177145189E-5,4.5328860885725944E-5,0.036761706178323736,1.3598658265717782E-4,4.5328860885725944E-5,0.0,71,0.0,0.07042253521126761,0.11267605633802817,0.028169014084507043,unrefactored
3,false,1.0,274,736,true,82,0.08426966292134831,0.11235955056179775,false,false,8,0.004759530393001224,0.0,0.0,0.0,5.892751915144372E-4,9.065772177145189E-5,0.0,0.004759530393001224,0.0,0.0,0.0,380,0.39210526315789473,0.0,0.2394736842105263,0.002631578947368421,unrefactored
2,false,0.375,12,82,true,3,0.0,0.0,false,false,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.4,0.0,unrefactored
2,false,1.0,15,145,false,0,0.1,0.0,false,true,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,-1,-1,unrefactored
2,false,0.9705882352941176,33,243,true,5,0.4444444444444444,0.0,false,false,9,0.10004079597479715,0.03636363636363636,2.7197316531435564E-4,2.266443044286297E-4,0.02212048411223426,0.005938080776030099,0.0,0.0997688228094828,2.7197316531435564E-4,0.0,0.0,5,0.0,0.0,0.0,0.0,unrefactored
2,false,1.0,34,222,true,8,0.16,0.0,false,false,3,0.0021304564616291192,0.0,0.0,0.0,1.3598658265717782E-4,4.5328860885725944E-5,0.0,0.0021304564616291192,0.0,0.0,0.0,0,-1,-1,-1,-1,unrefactored
2,false,1.0,23,179,true,3,0.7272727272727273,0.0,false,false,1,0.052354834323013466,0.0,0.0,0.0,0.015049181814061013,0.0037169665926295274,0.0,0.052354834323013466,0.0,0.0,0.0,11,0.0,0.18181818181818182,0.2727272727272727,0.0,unrefactored
2,false,0.9375,15,120,true,1,0.36363636363636365,0.0,false,true,6,0.0019038121572004896,0.01818181818181818,1.8131544354290378E-4,4.5328860885725944E-5,3.173020262000816E-4,1.3598658265717782E-4,1.8131544354290378E-4,0.0017224967136575857,0.0,1.8131544354290378E-4,0.0,11,0.0,0.09090909090909091,0.18181818181818182,0.0,unrefactored
